"control_num","region","hypo_level","sensitivity","specificity","ppv","npv"
"16","roiAD","4",97.6525821596244,47.5685143210385,3.92675099112705,99.8918217221982
"16","roiAD","8",100,47.1357922934267,3.98577844311377,100
"16","w214","1",76.1802575107296,47.9953453929969,6.73496490229558,97.6118760757315
"16","w214","4",91.4163090128755,47.6568285200465,7.92705619650167,99.1199119911991
"16","w214","8",99.5708154506438,47.2865756902571,8.51845052322379,99.9552772808587
"16","w271","1",83.5365853658537,48.9150383245169,10.3787878787879,97.6719120500108
"16","w271","4",95.5792682926829,48.5587822519702,11.6283382789317,99.359399160592
"16","w271","8",99.390243902439,48.0837741552413,11.9392052737594,99.9102736653208
"16","w32","1",66.6666666666667,47.5133662866942,0.0768196658344536,99.9575551782683
"16","w32","4",100,47.4528397054373,0.115052732502397,100
"16","w32","8",100,47.4225764148088,0.114986584898429,100
"17","roiAD","1",80.4761904761905,57.1428571428571,3.90300230946882,99.2664161746287
"17","roiAD","4",89.047619047619,55.5155010814708,4.15002219263205,99.5750969887308
"17","roiAD","8",99.5238095238095,53.980842517252,4.46867650203122,99.9809233117131
"17","w214","1",46.2921348314607,55.6153683766097,4.67014282475629,95.6608569353668
"17","w214","4",84.7191011235955,50.0316656111463,7.37624730972412,98.585690515807
"17","w214","8",94.3820224719101,51.857715853916,8.432041758683,99.4937221547185
"17","w271","1",65.9744408945687,54.2236091681911,8.84936790229269,95.9444021325209
"17","w271","4",89.6166134185303,50.4573334768105,10.8615682478219,98.6327303323517
"17","w271","8",97.9233226837061,51.8239535133972,12.0432220039293,99.7307931248706
"17","w32","1",NA,52.1221897368686,0,100
"17","w32","4",NA,51.8600665389656,0,100
"17","w32","8",NA,55.4188930335719,0,100
"18","roiAD","1",99.0196078431373,46.4475189847082,5.55861309851403,99.9328558639212
"18","roiAD","4",100,46.2914802871112,5.59517279210093,100
"18","roiAD","8",100,46.35389576615,5.60131795716639,100
"18","w214","1",98.4429065743945,47.6180280483888,10.4174295129989,99.798070450976
"18","w214","4",99.8269896193772,47.3289797666203,10.4966345279243,99.9773857982813
"18","w214","8",99.8269896193772,47.0827534525211,10.4528985507246,99.9772675608093
"18","w271","1",99.165673420739,48.909691629956,15.2074575031987,99.8426258992806
"18","w271","4",100,48.6343612334802,15.2462293294567,100
"18","w271","8",100,48.3370044052863,15.1717902350814,100
"18","w32","1",100,45.3268667272911,0.404932817964292,100
"18","w32","4",100,45.1045771445893,0.403299725022915,100
"18","w32","8",100,45.1045771445893,0.403299725022915,100
"19","roiAD","1",89.9022801302931,49.0324594257179,5.33333333333333,99.3465430016863
"19","roiAD","4",97.3941368078176,48.6163129421556,5.70828560519282,99.8290963469344
"19","roiAD","8",98.6970684039088,48.1897627965044,5.73537762634867,99.9137187230371
"19","w214","1",74.8726655348048,48.8531618435155,8.45962018031843,96.8550786230344
"19","w214","4",87.4363327674024,48.5209003215434,9.68409176382099,98.3916539882634
"19","w214","8",95.7555178268251,48.2958199356913,10.467706013363,99.448245420437
"19","w271","1",81.1320754716981,49.6567505720824,11.5281501340483,97.0193740685544
"19","w271","4",91.7789757412399,49.2753623188406,12.7623688155922,98.6689941086624
"19","w271","8",97.5741239892183,48.9484581017762,13.3850989092254,99.6008869179601
"19","w32","1",100,47.9450671513683,0.3094179075614,100
"19","w32","4",100,47.8945774007876,0.309119010819165,100
"19","w32","8",100,47.8642835504393,0.308939949797258,100
"2","roiAD","1",100,45.1350237064523,3.91696750902527,100
"2","roiAD","4",100,45.1350237064523,3.91696750902527,100
"2","roiAD","8",100,45.1350237064523,3.91696750902527,100
"2","w214","1",99.468085106383,46.7771245323356,10.1263537906137,99.9314912080384
"2","w214","4",99.468085106383,46.7771245323356,10.1263537906137,99.9314912080384
"2","w214","8",99.468085106383,46.7771245323356,10.1263537906137,99.9314912080384
"2","w271","1",99.4736842105263,47.7672234960149,13.6462093862816,99.9086549440512
"2","w271","4",99.4736842105263,47.7672234960149,13.6462093862816,99.9086549440512
"2","w271","8",99.4736842105263,47.7672234960149,13.6462093862816,99.9086549440512
"2","w32","1",100,44.1520467836257,0.0180505415162455,100
"2","w32","4",100,44.1520467836257,0.0180505415162455,100
"2","w32","8",100,44.1520467836257,0.0180505415162455,100
"20","roiAD","1",82.8793774319066,50.2380459532188,4.24218283210516,99.1016741527154
"20","roiAD","4",89.4941634241245,52.7737528462016,4.79866471938243,99.4732735076083
"20","roiAD","8",96.4980544747082,53.6431380666529,5.24645652633806,99.826656394453
"20","w214","1",71.875,49.4701915872846,8.06231742940604,96.6137123745819
"20","w214","4",82.4652777777778,49.9304291983303,9.21793130215408,97.8808224926563
"20","w214","8",94.4444444444444,49.4594883870277,10.3304215723509,99.3122716526972
"20","w271","1",79.2620865139949,50.7171794591043,12.1584699453552,96.6006256517205
"20","w271","4",90.0763358778626,50.9252162487682,13.6416184971098,98.3506026644111
"20","w271","8",97.0737913486005,50.4434468411256,14.4261675174891,99.5032397408207
"20","w32","1",50,48.1193909448422,0.0194325689856199,99.9790488162581
"20","w32","4",100,47.9983866088535,0.0387672029463074,100
"20","w32","8",100,47.7160431582132,0.0385579332947754,100
"21","roiAD","1",93.0612244897959,49.3694438701675,4.44791260241904,99.6453160859587
"21","roiAD","4",98.7755102040816,48.5321480256357,4.63512737023559,99.9361430395913
"21","roiAD","8",100,48.1083316105024,4.65337132003799,100
"21","w214","1",80.1541425818882,49.1595744680851,8.00769971126083,97.8196443691787
"21","w214","4",94.7976878612717,48.5106382978723,9.22730682670668,99.4113799869196
"21","w214","8",99.8073217726397,47.7765957446808,9.54486825133591,99.9777382012467
"21","w271","1",85.5133614627286,50.0217202432667,11.6698656429942,97.812699086855
"21","w271","4",95.6399437412096,49.5547350130322,12.7699530516432,99.3252067914671
"21","w271","8",99.85935302391,48.5556038227628,13.0346979988985,99.9776386404293
"21","w32","1",85.7142857142857,48.6581920903955,0.117762512266928,99.9792703150912
"21","w32","4",100,48.274818401937,0.136345929100117,100
"21","w32","8",100,48.1941081517353,0.136133800077791,100
"22","roiAD","1",23.7623762376238,87.1991592222806,7.30593607305936,96.4206856478791
"22","roiAD","4",34.6534653465347,84.1513399894903,8.49514563106796,96.8081247733043
"22","roiAD","8",69.5544554455445,84.6663163426169,16.1494252873563,98.496148673432
"22","w214","1",12.1915820029028,85.9913326110509,6.10021786492375,92.9173495668462
"22","w214","4",19.5936139332366,85.6771397616468,9.2656142759094,93.4530843772158
"22","w214","8",62.699564586357,84.7562296858072,23.4910277324633,96.8193069306931
"22","w271","1",6.19834710743802,86.3702379622389,4.6875,89.489524250492
"22","w271","4",20.3512396694215,86.1021114959222,13.6710617626648,90.9058740268931
"22","w271","8",67.5619834710744,84.9514020779801,32.6836581709145,96.0343521091185
"22","w32","1",0,86.0032362459547,0,99.6367896895138
"22","w32","4",0,86.3470873786408,0,99.6382308320691
"22","w32","8",29.0322580645161,84.203074433657,0.572883513685551,99.7364638236703
"23","roiAD","1",42.0560747663551,70.0250052094186,4.48207171314741,97.3070797741422
"23","roiAD","4",59.5015576323988,71.233590331319,6.47018970189702,98.1340605712645
"23","roiAD","8",81.9314641744548,73.4423838299646,9.35277382645804,99.183903194034
"23","w214","1",40.9295352323838,69.4228274967574,8.80077369439072,94.2203315241309
"23","w214","4",62.9685157421289,70.8063121487246,13.4572252483178,96.3665784054134
"23","w214","8",85.9070464767616,74.4487678339818,19.5097037793667,98.6536808937267
"23","w271","1",36.7456896551724,69.0134579023468,10.9050207866965,91.3574793875147
"23","w271","4",63.2543103448276,71.0265821376933,18.3897243107769,94.9308755760369
"23","w271","8",85.2370689655172,75.342008675342,26.2965425531915,98.0176530169295
"23","w32","1",0,68.2093775262732,0,99.6604163590728
"23","w32","4",0,67.6940177849636,0,99.6578399285927
"23","w32","8",65.2173913043478,68.0274858528698,0.471846492607738,99.8813056379822
"24","roiAD","1",100,45.5176702248938,4.88510946263796,100
"24","roiAD","4",100,45.5073064566276,4.88422575976845,100
"24","roiAD","8",100,45.5073064566276,4.88422575976845,100
"24","w214","1",100,46.6008073082643,9.12870571221981,100
"24","w214","4",100,46.5476949224559,9.12046234422973,100
"24","w214","8",100,46.5583173996176,9.1221098265896,100
"24","w271","1",99.8533724340176,47.4829490094186,12.3101952277657,99.9772053795304
"24","w271","4",99.8533724340176,47.4288188805889,12.2990789236048,99.9771793701506
"24","w271","8",99.8533724340176,47.4396449063549,12.3013005780347,99.9771845767739
"24","w32","1",100,44.3827596648834,0.217312567910177,100
"24","w32","4",100,44.3726657918643,0.217273221075502,100
"24","w32","8",100,44.3625719188453,0.217233888486604,100
"25","roiAD","1",78.4053156146179,51.1748804325224,4.78507704785077,98.6966111890916
"25","roiAD","4",84.7176079734219,53.659804533167,5.41171477079796,99.1165738429038
"25","roiAD","8",98.0066445182724,54.7203160740279,6.34408602150538,99.8861263996963
"25","w214","1",63.9784946236559,50.4219634654417,7.14285714285714,95.915464336517
"25","w214","4",79.0322580645161,51.4474949257558,8.84476534296029,97.6282181228461
"25","w214","8",94.6236559139785,50.945411814977,10.3125,99.3748697645343
"25","w271","1",69.7402597402597,51.0766203956717,10.7121484141233,95.2507134121484
"25","w271","4",83.2467532467532,52.4647502459285,12.8456913827655,97.3828362751065
"25","w271","8",96.4935064935065,51.6777789922396,14.3880712625871,99.4321766561514
"25","w32","1",32.258064516129,49.2516181229773,0.198886237072395,99.5706399509303
"25","w32","4",90.3225806451613,49.0493527508091,0.552704303197789,99.938182567484
"25","w32","8",100,48.9279935275081,0.610116118874237,100
"3","roiAD","1",2.63157894736842,96.5229194946225,2.63157894736842,96.5229194946225
"3","roiAD","4",4.97076023391813,96.5960112770179,4.95626822157434,96.6060985797828
"3","roiAD","8",37.4269005847953,95.499634541088,22.8980322003578,97.7136752136752
"3","w214","1",0,97.1551261406334,0,93.7435259995857
"3","w214","4",19.205298013245,95.4052603327966,21.3235294117647,94.7946666666667
"3","w214","8",16.7218543046358,95.5340848094471,19.5357833655706,94.6500744522442
"3","w271","1",0,96.7108167770419,0,91.0716141773204
"3","w271","4",16.4144353899884,94.4150110375276,21.7928902627512,92.2562553925798
"3","w271","8",29.2200232828871,93.6754966887417,30.4611650485437,93.3150082462892
"3","w32","1",0,96.453829056375,0,99.7805183946488
"3","w32","4",0,95.9385734491816,0,99.7793422296942
"3","w32","8",0,96.5548595675894,0,99.7807475464606
"4","roiAD","1",52.5835866261398,65.0990615224192,4.91477272727273,97.5621190811064
"4","roiAD","4",72.9483282674772,65.1199165797706,6.69456066945607,98.5948847489738
"4","roiAD","8",89.9696048632219,69.6976016684046,9.24422236102436,99.5087092451987
"4","w214","1",35.4895104895105,62.3408580293142,5.45259199570239,94.0445448676566
"4","w214","4",66.0839160839161,63.6567882743126,10.0132450331126,96.8424479166667
"4","w214","8",88.4615384615385,69.7336043650369,15.1724137931034,98.9975698663426
"4","w271","1",29.8892988929889,61.9481660443663,6.55339805825243,90.8227338592819
"4","w271","4",64.9446494464945,64.1335383263782,13.9167105956774,95.3469387755102
"4","w271","8",82.6568265682657,71.86470459038,20.7792207792208,97.8908002991773
"4","w32","1",11.7647058823529,63.0175722076348,0.0545851528384279,99.7601918465228
"4","w32","4",17.6470588235294,62.6843062007675,0.0811249323958897,99.7749557948883
"4","w32","8",64.7058823529412,62.5934154716219,0.296096904441454,99.9032882011605
"5","roiAD","1",80.225988700565,49.9634082592786,5.60157790927022,98.5564033821406
"5","roiAD","4",88.9830508474576,50.5070569785677,6.23885918003565,99.1991786447639
"5","roiAD","8",99.7175141242938,50.2561421850497,6.90667188417139,99.9792013311148
"5","w214","1",73.936170212766,49.2250133618386,8.0704470679311,96.9065656565657
"5","w214","4",93.0851063829787,48.6798503474078,9.85730379271498,99.1508817766166
"5","w214","8",98.936170212766,48.7012292891502,10.4162777674071,99.8684787373959
"5","w271","1",80.1242236024845,50.2084704849682,12.4445301948678,96.6216216216216
"5","w271","4",96.3975155279503,49.7915295150318,14.4992526158445,99.3650098532954
"5","w271","8",99.5031055900621,49.2868114987931,14.7704222754933,99.9110320284697
"5","w32","1",46.1538461538462,48.1983805668016,0.350467289719626,99.5609450135898
"5","w32","4",94.8717948717949,47.9959514170041,0.714975845410628,99.9578414839798
"5","w32","8",100,47.8744939271255,0.751589901715167,100
"6","roiAD","1",98.6348122866894,46.4055682526491,5.30469897209985,99.9105345560277
"6","roiAD","4",99.6587030716723,46.5198420943279,5.36764705882353,99.9776735878544
"6","roiAD","8",99.6587030716723,46.4263453147725,5.35878142778491,99.9776286353468
"6","w214","1",99.3548387096774,46.8902052041464,8.42604413642167,99.9323715058611
"6","w214","4",100,46.7421197376772,8.45454545454546,100
"6","w214","8",100,46.6257668711656,8.43767011431682,100
"6","w271","1",99.1643454038997,48.1469405499402,12.9855918292905,99.8647430117223
"6","w271","4",99.8607242339833,47.9730464079991,13.0268895348837,99.9773499433749
"6","w271","8",100,47.8534941854146,13.0166787527194,100
"6","w32","1",100,44.9393939393939,0.347349177330896,100
"6","w32","4",100,44.959595959596,0.3474762253109,100
"6","w32","8",100,44.9090909090909,0.347158779462817,100
"7","roiAD","1",94.4206008583691,47.2124716085071,4.12525782861429,99.7165285651984
"7","roiAD","4",97.8540772532189,47.6357629568449,4.30188679245283,99.8917514613553
"7","roiAD","8",99.5708154506438,47.8732190790832,4.39310736602916,99.97843898232
"7","w214","1",87.7669902912621,47.7562739259889,8.42497670083877,98.6166007905138
"7","w214","4",97.2815533980583,47.8519778817524,9.26919518963922,99.6898537882144
"7","w214","8",99.2233009708738,47.7775414717142,9.42456658059757,99.9110518123193
"7","w271","1",90.3271692745377,48.6436631944444,11.8293591654247,98.5058228960668
"7","w271","4",98.0085348506401,48.4700520833333,12.6700993012137,99.6875697388976
"7","w271","8",99.4310099573257,48.3615451388889,12.8068889703188,99.9103340058283
"7","w32","1",100,46.0110943015633,0.0746686578308755,100
"7","w32","4",100,46.0211800302572,0.0746825989544436,100
"7","w32","8",100,46.0615229450328,0.0747384155455904,100
"8","roiAD","1",43.5606060606061,78.0838943552563,5.15463917525773,98.0619146722164
"8","roiAD","4",53.030303030303,77.441740031072,6.03968938740293,98.3686357058282
"8","roiAD","8",71.5909090909091,76.6649404453651,7.73955773955774,98.9969238999599
"8","w214","1",19.8606271777003,76.0727661851257,4.85106382978723,93.9225789404149
"8","w214","4",35.5400696864112,75.4628143392188,8.16980376451742,95.0148208030181
"8","w214","8",66.5505226480836,75.7838416265382,14.4423440453686,97.3604619191641
"8","w271","1",13.1086142322097,75.2467646413687,4.44538526672312,90.7899960301707
"8","w271","4",24.3445692883895,76.4641368721211,8.3297736010252,92.0031670625495
"8","w271","8",72.1598002496879,76.1460846676903,20.9952778786778,96.888082612336
"8","w32","1",0,75.9031281533804,0,99.8804939583057
"8","w32","4",0,75.6710393541877,0,99.8801278636121
"8","w32","8",44.4444444444444,74.6316851664985,0.158856235107228,99.9324415619511
"9","roiAD","1",96.1389961389961,48.2608695652174,4.74556889651229,99.7859589041096
"9","roiAD","4",99.2277992277992,49.0062111801242,4.95851823268377,99.9577702702703
"9","roiAD","8",100,49.472049689441,5.03891050583658,100
"9","w214","1",83.7429111531191,48.3173588924388,8.36480362537764,98.1397361020982
"9","w214","4",92.2495274102079,48.2534611288605,9.126613054049,99.1032370953631
"9","w214","8",98.2986767485822,48.0830670926518,9.63855421686747,99.8010610079576
"9","w271","1",89.196675900277,49.4509079047516,12.1670130360854,98.313878080415
"9","w271","4",95.2908587257618,49.4400347939546,12.8887223679281,99.2578039729317
"9","w271","8",99.3074792243767,49.2334456888116,13.3122911251393,99.889697771895
"9","w32","1",100,46.7460397538089,0.151343170639425,100
"9","w32","4",100,46.7964887498739,0.151486460897557,100
"9","w32","8",100,46.7763091514479,0.151429112246829,100
