region,group,sens,esp,ppv,npv
w32,1,0,91.04492680464412,0,99.84499557130204
w32,2,0,91.05666465013107,0,99.988928255093
w32,3,0,91.03859365528389,0,99.76749335695305
w32,4,0,91.04221369420318,0,99.81178033658105
w32,5,7.6923076923076925,91.05263157894737,0.3382187147688839,99.60141718334809
w32,6,10.526315789473683,91.06060606060606,0.2254791431792559,99.81178033658105
w32,7,0,91.05395864851235,0,99.955713020372
w32,8,0,91.0494450050454,0,99.90035429583702
w32,9,0,91.05034809807286,0,99.91142604074402
w32,10,0,91.0494450050454,0,99.90035429583702
w32,11,5.555555555555555,91.05140894859105,0.11273957158962795,99.81178033658105
w32,12,0,91.04040404040404,0,99.78963684676705
w32,13,0,91.04763827210334,0,99.87821080602302
w32,14,0,91.05125100887813,0,99.92249778565102
w32,15,0,91.05034809807286,0,99.91142604074402
w32,16,0,91.05215373751639,0,99.93356953055802
w32,17,NA,91.05756628692409,0,100
w32,18,4.545454545454546,91.04779226028089,0.11273957158962795,99.76749335695305
w32,19,18.75,91.07341209734425,0.3382187147688839,99.85606731620904
w32,20,0,91.05576283150147,0,99.977856510186
w32,21,0,91.05125100887813,0,99.92249778565102
w32,22,3.225806451612903,91.03964401294499,0.11273957158962795,99.66784765279007
w32,23,0,91.03678253839935,0,99.74534986713907
w32,24,16.666666666666664,91.06692237811649,0.2254791431792559,99.88928255093002
w32,25,3.225806451612903,91.03964401294499,0.11273957158962795,99.66784765279007
w32,MEAN,2.924496381361831,91.05043258933568,0.06313416009019165,99.84942426926483
w32,SD,5.382693323584339,0.008704848311891325,0.10833171969484835,0.10459723000271891
w79,1,42.241379310344826,90.49270631439356,4.994903160040775,99.25039158648468
w79,2,76.34408602150538,90.73885609607166,7.237512742099899,99.75385992392034
w79,3,60.76923076923077,90.78557564613341,8.0530071355759425,99.42940255090625
w79,4,56.9620253164557,90.87183690195677,9.174311926605505,99.23920340120831
w79,5,51.85185185185185,90.92497430626926,9.98980632008155,98.98187513985232
w79,6,51.77304964539007,90.7138474125588,7.44138634046891,99.23920340120831
w79,7,42.857142857142854,90.53405493720004,5.5045871559633035,99.19445066010293
w79,8,41.25874125874126,90.56873977086744,6.014271151885831,99.06019243678675
w79,9,55.118110236220474,90.69648692810458,7.135575942915392,99.36227343924816
w79,10,43.609022556390975,90.56815859390966,5.9123343527013255,99.16088610427389
w79,11,52.67175572519084,90.68246832856559,7.033639143730887,99.30633251286642
w79,12,60.16260162601627,90.7411188240098,7.543323139653414,99.45177892145894
w79,13,42.94871794871795,90.63812352760422,6.829765545361875,99.00425151040501
w79,14,42.76315789473684,90.62148049554622,6.625891946992865,99.0266278809577
w79,15,44.52554744525548,90.5949703537109,6.218144750254842,99.14969791899753
w79,16,39.436619718309856,90.32290820471161,2.854230377166157,99.51890803311703
w79,17,48.10126582278481,90.41666666666667,3.873598369011213,99.54128440366972
w79,18,59.49367088607595,90.91281630980433,9.582059123343527,99.28395614231371
w79,19,49.00662251655629,90.71457821457821,7.543323139653414,99.1385097337212
w79,20,53.67647058823529,90.71859347848307,7.44138634046891,99.29514432759007
w79,21,53.92156862745098,90.56738311093002,5.606523955147808,99.47415529201163
w79,22,46.57534246575342,90.93814432989691,10.397553516819572,98.69098232266727
w79,23,49.35064935064935,90.73220686123912,7.747196738022426,99.12732154844484
w79,24,58.71559633027523,90.65239551478084,6.523955147808359,99.49653166256434
w79,25,60.12658227848101,90.92306116176621,9.683995922528032,99.29514432759007
w79,MEAN,26.720704155007724,89.12292508578459,3.4367712166604147,97.647346027178
w79,SD,25.380897350224046,12.602043192893781,3.7542186939747793,13.796169540784962
w214,1,52.85412262156448,89.68875714588187,20.424836601307188,97.4353076480736
w214,2,66.13475177304964,90.90326028861571,30.47385620915033,97.80333525014376
w214,3,53.64238410596026,90.33816425120773,26.47058823529412,96.77975848188615
w214,4,56.64335664335665,90.37124210976783,26.47058823529412,97.1477860839563
w214,5,53.90070921985816,90.16568679850347,24.836601307189543,97.00977573317999
w214,6,59.78494623655914,89.99365348000846,22.712418300653596,97.84933870040253
w214,7,53.980582524271846,89.94045087196938,22.712418300653596,97.27429557216792
w214,8,50.522648083623686,90.00535045478865,23.692810457516337,96.73375503162738
