region,group,sens,esp,ppv,npv
w32,1,0,91.10550227158001,0,99.84509847311352
w32,2,0,91.11716071788666,0,99.9889356052224
w32,3,0,91.09921196201253,0,99.76764770967029
w32,4,0,91.102807513633607,0,99.81190528878071
w32,5,0,91.082995951417,0,99.56848860367337
w32,6,5.263157894736842,91.11111111111111,0.11350737797956867,99.8008408940031
w32,7,0,91.11447302067575,0,99.95574242088958
w32,8,0,91.10998990918264,0,99.90042044700155
w32,9,0,91.11088689335082,0,99.91148484177916
w32,10,0,91.10998990918264,0,99.90042044700155
w32,11,0,91.1019088980911,0,99.8008408940031
w32,12,0,91.1010101010101,0,99.7897764992255
w32,13,0,91.10819539765845,0,99.87829165744634
w32,14,0,91.11178369652946,0,99.92254923655676
w32,15,0,91.11088689335082,0,99.91148484177916
w32,16,0,91.11268031877333,0,99.93361363133437
w32,17,NA,91.11805625567094,0,100
w32,18,0,91.09831261998586,0,99.75658331489268
w32,19,0,91.10370594769262,0,99.8229696835583
w32,20,0,91.11626499949581,0,99.97787121044479
w32,21,0,91.11178369652946,0,99.92254923655676
w32,22,0,91.09021035598705,0,99.65700376189423
w32,23,0,91.09741309620048,0,99.74551892011507
w32,24,0,91.1072978701928,0,99.86722726266873
w32,25,0,91.09021035598705,0,99.65700376189423
w32,MEAN,0.21929824561403508,91.10575399052752,0.004540295119182747,99.84377074574022
w32,SD,1.07433760648385,0.008975387158527876,0.022701475595913734,0.11001146954397382
w79,1,6.896551724137931,90.9925533000102,0.8978675645342313,98.80372175454143
w79,2,4.301075268817205,90.97292896397313,0.44893378226711567,99.01417811253876
w79,3,6.923076923076923,90.9898866074165,1.0101010101010102,98.65972529906955
w79,4,3.1645569620253164,90.92306116176621,0.5611672278338945,98.30527248560036
w79,5,7.4074074074074066,90.98663926002055,1.5712682379349048,98.06158617634027
w79,6,7.092198581560284,90.98997750051136,1.122334455667789,98.54895879486043
w79,7,2.380952380952381,90.9322985806188,0.33670033670033667,98.63757199822774
w79,8,2.097902097902098,90.91653027823241,0.33670033670033667,98.44926894107222
w79,9,4.724409448818897,90.96200980392157,0.6734006734006733,98.65972529906955
w79,10,6.015037593984962,90.97690578377274,0.8978675645342313,98.61541869738592
w79,11,7.633587786259542,90.99918267266041,1.122334455667789,98.65972529906955
w79,12,8.94308943089431,91.01674152715394,1.2345679012345678,98.75941515285777
w79,13,1.9230769230769231,90.90443511215814,0.33670033670033667,98.30527248560036
w79,14,4.605263157894736,90.94911436469745,0.7856341189674524,98.39388568896766
w79,15,4.37956204379562,90.95277039460234,0.6734006734006733,98.54895879486043
w79,16,14.084507042253522,91.05402112103981,1.122334455667789,99.32432432432432
w79,17,2.5316455696202533,90.96544715447155,0.22446689113355783,99.14709791758972
w79,18,6.962025316455696,90.98453027353754,1.2345679012345678,98.37173238812584
w79,19,6.622516556291391,90.98075348075348,1.122334455667789,98.4381922906513
w79,20,9.558823529411764,91.02524787897373,1.4590347923681257,98.63757199822774
w79,21,4.901960784313726,90.9748395640216,0.5611672278338945,98.92556490917147
w79,22,4.5662100456621,90.91752577319588,1.122334455667789,97.68498006202925
w79,23,5.194805194805195,90.95750128008191,0.8978675645342313,98.38280903854675
w79,24,10.091743119266056,91.0295616717635,1.2345679012345678,98.91448825875055
w79,25,10.126582278481013,91.03575453334699,1.7957351290684627,98.42711564023038
w79,MEAN,3.1310855081176467,89.29132302276108,0.4408488192067458,97.32162716666343
w79,SD,3.6707898232658973,12.624200905177554,0.5384277112716428,13.761709310116991
w214,1,15.010570824524313,90.94854965064577,7.667386609071274,95.52985655509842
w214,2,21.099290780141843,91.37359700694816,12.85097192224622,95.05170688313133
w214,3,13.245033112582782,90.91787439613526,8.639308855291576,94.17324585788947
w214,4,14.86013986013986,91.00246068257195,9.1792656587473,94.58467697097743
w214,5,8.865248226950355,90.63602351683592,5.399568034557236,94.28444345602135
w214,6,17.634408602150536,91.07256187856991,8.855291576673865,95.74113199154898
w214,7,15.339805825242719,90.99319438536793,8.531317494600433,95.15178472145001
w214,8,17.073170731707318,91.13964686998395,10.583153347732182,94.7069943289225
w214,9,16.446124763705104,91.06496272630457,9.395248380129589,95.08506616257088
w214,10,13.10592459605027,90.88869899594104,7.883369330453564,94.61803625041699
w214,11,12.347826086956522,90.84974315068493,7.667386609071274,94.39564105415323
w214,12,16.600790513833992,91.05492404121959,9.071274298056156,95.30746135883464
w214,13,14.076782449725778,90.94110115236876,8.315334773218144,94.77371288780162
w214,14,15.220949263502456,91.05070906746884,10.043196544276457,94.2399644167686
w214,15,17.288801571709232,91.09458023379383,9.503239740820735,95.31858111864784
w214,16,19.527896995708154,91.16682534645086,9.827213822894167,95.83009007005448
w214,17,17.97752808988764,91.07029765674477,8.639308855291576,95.94128766818638
w214,18,23.18339100346021,91.52125040145594,14.47084233261339,95.06282664294451
w214,19,16.97792869269949,91.14683815648445,10.799136069114471,94.56243745135106
w214,20,14.409722222222221,90.97720218345286,8.96328293736501,94.5179584120983
w214,21,17.148362235067438,91.09574468085107,9.611231101511878,95.21850328032914
w214,22,17.99709724238026,91.31094257854822,13.390928725701945,93.71733570554876
w214,23,16.79160419790105,91.20190229139645,12.095032397408207,93.82853330368064
w214,24,17.82178217821782,91.11960909284045,9.719222462203025,95.38529967752697
w214,25,19.17562724014337,91.25093472919559,11.555075593952484,94.9849883242522
w214,MEAN,7.3809364557947985,88.88549994916171,3.3741772481295107,95.49138624928462
w214,SD,7.073805470760064,13.432209906052964,4.4957348901474425,14.559224108352876
